SampleID,FASTQ1,FASTQ2
14-TMS2S7_S7530-S7730,/mnt/FASTQ/2025_2/R7967/zatm/14-TMS2S7_S7530-S7730_R1.fastq.gz,/mnt/FASTQ/2025_2/R7967/zatm/14-TMS2S7_S7530-S7730_R2.fastq.gz
1-TMH2S1_S7517-S7717,/mnt/FASTQ/2025_2/R7967/zatm/1-TMH2S1_S7517-S7717_R1.fastq.gz,/mnt/FASTQ/2025_2/R7967/zatm/1-TMH2S1_S7517-S7717_R2.fastq.gz
2-TMH2S2_S7518-S7718,/mnt/FASTQ/2025_2/R7967/zatm/2-TMH2S2_S7518-S7718_R1.fastq.gz,/mnt/FASTQ/2025_2/R7967/zatm/2-TMH2S2_S7518-S7718_R2.fastq.gz
3-TMH2S3_S7519-S7719,/mnt/FASTQ/2025_2/R7967/zatm/3-TMH2S3_S7519-S7719_R1.fastq.gz,/mnt/FASTQ/2025_2/R7967/zatm/3-TMH2S3_S7519-S7719_R2.fastq.gz
4-TMH2S4_S7520-S7720,/mnt/FASTQ/2025_2/R7967/zatm/4-TMH2S4_S7520-S7720_R1.fastq.gz,/mnt/FASTQ/2025_2/R7967/zatm/4-TMH2S4_S7520-S7720_R2.fastq.gz
5-TMH2S5_S7521-S7721,/mnt/FASTQ/2025_2/R7967/zatm/5-TMH2S5_S7521-S7721_R1.fastq.gz,/mnt/FASTQ/2025_2/R7967/zatm/5-TMH2S5_S7521-S7721_R2.fastq.gz
6-TMH2S6_S7522-S7722,/mnt/FASTQ/2025_2/R7967/zatm/6-TMH2S6_S7522-S7722_R1.fastq.gz,/mnt/FASTQ/2025_2/R7967/zatm/6-TMH2S6_S7522-S7722_R2.fastq.gz
7-TMH2S7_S7523-S7723,/mnt/FASTQ/2025_2/R7967/zatm/7-TMH2S7_S7523-S7723_R1.fastq.gz,/mnt/FASTQ/2025_2/R7967/zatm/7-TMH2S7_S7523-S7723_R2.fastq.gz
8-TMS2S1_S7524-S7724,/mnt/FASTQ/2025_2/R7967/zatm/8-TMS2S1_S7524-S7724_R1.fastq.gz,/mnt/FASTQ/2025_2/R7967/zatm/8-TMS2S1_S7524-S7724_R2.fastq.gz
9-TMS2S2_S7525-S7725,/mnt/FASTQ/2025_2/R7967/zatm/9-TMS2S2_S7525-S7725_R1.fastq.gz,/mnt/FASTQ/2025_2/R7967/zatm/9-TMS2S2_S7525-S7725_R2.fastq.gz
