SampleID,FASTQ1,FASTQ2
1-TMPL1S1_S7509-S7709,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/1-TMPL1S1_S7509-S7709_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/1-TMPL1S1_S7509-S7709_R2.fastq.gz
20-TMPL4S5_S7528-S7728,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/20-TMPL4S5_S7528-S7728_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/20-TMPL4S5_S7528-S7728_R2.fastq.gz
2-TMPL1S2_S7510-S7710,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/2-TMPL1S2_S7510-S7710_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/2-TMPL1S2_S7510-S7710_R2.fastq.gz
3-TMPL1S3_S7511-S7711,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/3-TMPL1S3_S7511-S7711_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/3-TMPL1S3_S7511-S7711_R2.fastq.gz
4-TMPL1S4_S7512-S7712,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/4-TMPL1S4_S7512-S7712_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/4-TMPL1S4_S7512-S7712_R2.fastq.gz
5-TMPL1S5_S7513-S7713,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/5-TMPL1S5_S7513-S7713_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/5-TMPL1S5_S7513-S7713_R2.fastq.gz
6-TMPL2S1_S7514-S7714,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/6-TMPL2S1_S7514-S7714_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/6-TMPL2S1_S7514-S7714_R2.fastq.gz
7-TMPL2S2_S7515-S7715,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/7-TMPL2S2_S7515-S7715_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/7-TMPL2S2_S7515-S7715_R2.fastq.gz
8-TMPL2S3_S7516-S7716,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/8-TMPL2S3_S7516-S7716_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/8-TMPL2S3_S7516-S7716_R2.fastq.gz
9-TMPL2S4_S7517-S7717,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/9-TMPL2S4_S7517-S7717_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7312/9-TMPL2S4_S7517-S7717_R2.fastq.gz
