SampleID,FASTQ1,FASTQ2
34-TML15S4_S7579-S7779,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/34-TML15S4_S7579-S7779_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/34-TML15S4_S7579-S7779_R2.fastq.gz
35-TML15S5_S7580-S7780,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/35-TML15S5_S7580-S7780_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/35-TML15S5_S7580-S7780_R2.fastq.gz
36-TML16S1_S7581-S7781,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/36-TML16S1_S7581-S7781_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/36-TML16S1_S7581-S7781_R2.fastq.gz
37-TML16S2_S7582-S7782,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/37-TML16S2_S7582-S7782_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/37-TML16S2_S7582-S7782_R2.fastq.gz
38-TML16S3_S7583-S7783,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/38-TML16S3_S7583-S7783_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/38-TML16S3_S7583-S7783_R2.fastq.gz
39-TML16S4_S7584-S7784,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/39-TML16S4_S7584-S7784_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/39-TML16S4_S7584-S7784_R2.fastq.gz
3-TML4S3_S7548-S7748,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/3-TML4S3_S7548-S7748_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/3-TML4S3_S7548-S7748_R2.fastq.gz
40-TML16S5_S7585-S7785,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/40-TML16S5_S7585-S7785_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/40-TML16S5_S7585-S7785_R2.fastq.gz
41-TML17S1_S7586-S7786,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/41-TML17S1_S7586-S7786_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/41-TML17S1_S7586-S7786_R2.fastq.gz
42-TML17S2_S7587-S7787,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/42-TML17S2_S7587-S7787_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/42-TML17S2_S7587-S7787_R2.fastq.gz
43-TML17S3_S7588-S7788,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/43-TML17S3_S7588-S7788_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/43-TML17S3_S7588-S7788_R2.fastq.gz
44-TML17S4_S7589-S7789,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/44-TML17S4_S7589-S7789_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/44-TML17S4_S7589-S7789_R2.fastq.gz
45-TML17S5_S7590-S7790,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/45-TML17S5_S7590-S7790_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/45-TML17S5_S7590-S7790_R2.fastq.gz
4-TML4S4_S7549-S7749,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/4-TML4S4_S7549-S7749_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/4-TML4S4_S7549-S7749_R2.fastq.gz
5-TML4S5_S7550-S7750,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/5-TML4S5_S7550-S7750_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/5-TML4S5_S7550-S7750_R2.fastq.gz
6-TML7S1_S7551-S7751,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/6-TML7S1_S7551-S7751_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/6-TML7S1_S7551-S7751_R2.fastq.gz
7-TML7S2_S7552-S7752,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/7-TML7S2_S7552-S7752_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/7-TML7S2_S7552-S7752_R2.fastq.gz
8-TML7S3_S7553-S7753,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/8-TML7S3_S7553-S7753_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/8-TML7S3_S7553-S7753_R2.fastq.gz
9-TML7S4_S7554-S7754,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/9-TML7S4_S7554-S7754_R1.fastq.gz,/media/hieunguyen/HNHD01/raw_data/amplicon_methyl_with_UMI/R7297/9-TML7S4_S7554-S7754_R2.fastq.gz
