SampleID,fastq1,fastq2
RT1,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/22-RT1_D503-D706_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/22-RT1_D503-D706_R2.fastq.gz
RA3,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/21-RA3_D505-D707_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/21-RA3_D505-D707_R2.fastq.gz
RA2,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/20-RA2_D503-D705_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/20-RA2_D503-D705_R2.fastq.gz
RA1,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/19-RA1_D504-D704_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/19-RA1_D504-D704_R2.fastq.gz
LT3,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/18-LT3_D504-D703_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/18-LT3_D504-D703_R2.fastq.gz
LT2,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/17-LT2_D504-D702_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/17-LT2_D504-D702_R2.fastq.gz
LT1,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/16-LT1_D505-D706_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/16-LT1_D505-D706_R2.fastq.gz
LA3,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/15-LA3_D504-D701_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/15-LA3_D504-D701_R2.fastq.gz
LA2,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/14-LA2_D503-D704_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/14-LA2_D503-D704_R2.fastq.gz
LA1,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/13-LA1_D503-D703_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/13-LA1_D503-D703_R2.fastq.gz
HT3,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/12-HT3_D503-D702_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/12-HT3_D503-D702_R2.fastq.gz
HT2,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/11-HT2_D503-D701_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/11-HT2_D503-D701_R2.fastq.gz
HT1,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/10-HT1_D502-D704_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/10-HT1_D502-D704_R2.fastq.gz
HA3,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/9-HA3_D502-D703_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/9-HA3_D502-D703_R2.fastq.gz
HA2,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/8-HA2_D502-D702_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/8-HA2_D502-D702_R2.fastq.gz
HA1,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/7-HA1_D502-D701_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/7-HA1_D502-D701_R2.fastq.gz
CT3,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/6-CT3_D501-D704_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/6-CT3_D501-D704_R2.fastq.gz
CT2,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/5-CT2_D501-D703_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/5-CT2_D501-D703_R2.fastq.gz
CT1,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/4-CT1_D501-D702_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/4-CT1_D501-D702_R2.fastq.gz
CA3,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/3-CA3_D505-D705_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/3-CA3_D505-D705_R2.fastq.gz
BT1,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/2-BT1_D501-D701_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/2-BT1_D501-D701_R2.fastq.gz
BA1,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/1-BA1_D504-D708_R1.fastq.gz,/mnt/GS_BACKUP04/FASTQ/2025/R6493/bcdmr/1-BA1_D504-D708_R2.fastq.gz
