SampleID,fastq1,fastq2
TMM9P2I1S1,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/smallsize/31-TMM9P2I1S1_S7515-S7715_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/smallsize/31-TMM9P2I1S1_S7515-S7715_R2.fastq.gz
TMM8P2I1S7,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/30-TMM8P2I1S7_S7514-S7714_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/30-TMM8P2I1S7_S7514-S7714_R2.fastq.gz
TMM8P2I1S6,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/29-TMM8P2I1S6_S7513-S7713_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/29-TMM8P2I1S6_S7513-S7713_R2.fastq.gz
TMM8P2I1S5,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/28-TMM8P2I1S5_S7512-S7712_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/28-TMM8P2I1S5_S7512-S7712_R2.fastq.gz
TMM8P2I1S4,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/27-TMM8P2I1S4_S7511-S7711_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/27-TMM8P2I1S4_S7511-S7711_R2.fastq.gz
TMM8P2I1S3,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/26-TMM8P2I1S3_S7510-S7710_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/26-TMM8P2I1S3_S7510-S7710_R2.fastq.gz
TMM8P2I1S2,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/25-TMM8P2I1S2_S7509-S7709_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/25-TMM8P2I1S2_S7509-S7709_R2.fastq.gz
TMM8P2I1S1,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/24-TMM8P2I1S1_S7508-S7708_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/24-TMM8P2I1S1_S7508-S7708_R2.fastq.gz
TMM4P3I1S7,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/23-TMM4P3I1S7_S7507-S7707_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/23-TMM4P3I1S7_S7507-S7707_R2.fastq.gz
TMM4P3I1S6,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/22-TMM4P3I1S6_S7506-S7706_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/22-TMM4P3I1S6_S7506-S7706_R2.fastq.gz
TMM4P3I1S5,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/21-TMM4P3I1S5_S7505-S7705_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/21-TMM4P3I1S5_S7505-S7705_R2.fastq.gz
TMM4P3I1S4,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/20-TMM4P3I1S4_S7504-S7704_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/20-TMM4P3I1S4_S7504-S7704_R2.fastq.gz
TMM4P3I1S3,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/19-TMM4P3I1S3_S7503-S7703_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/19-TMM4P3I1S3_S7503-S7703_R2.fastq.gz
TMM4P3I1S2,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/18-TMM4P3I1S2_S7502-S7702_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/18-TMM4P3I1S2_S7502-S7702_R2.fastq.gz
TMM4P3I1S1,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/17-TMM4P3I1S1_S7501-S7701_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/zatm/17-TMM4P3I1S1_S7501-S7701_R2.fastq.gz
CONTROL136R5CT868W,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/16-CONTROL136R5CT868W_M580-M780_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/16-CONTROL136R5CT868W_M580-M780_R2.fastq.gz
0ABKB68A12,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/15-0ABKB68A12_M579-M779_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/15-0ABKB68A12_M579-M779_R2.fastq.gz
0ABKB09A13,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/14-0ABKB09A13_M578-M778_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/14-0ABKB09A13_M578-M778_R2.fastq.gz
0ABKA23A12,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/13-0ABKA23A12_M577-M777_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/13-0ABKA23A12_M577-M777_R2.fastq.gz
0ABKA10A12,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/12-0ABKA10A12_M576-M776_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/12-0ABKA10A12_M576-M776_R2.fastq.gz
0ABKA03A12,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/11-0ABKA03A12_M575-M775_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/11-0ABKA03A12_M575-M775_R2.fastq.gz
ZNB18CT868W,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/10-ZNB18CT868W_M574-M774_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/10-ZNB18CT868W_M574-M774_R2.fastq.gz
ZNB10CT868W,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/9-ZNB10CT868W_M573-M773_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/9-ZNB10CT868W_M573-M773_R2.fastq.gz
ZNB09CT868W,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/8-ZNB09CT868W_M572-M772_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/8-ZNB09CT868W_M572-M772_R2.fastq.gz
ZNB02CT868W,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/7-ZNB02CT868W_M571-M771_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/7-ZNB02CT868W_M571-M771_R2.fastq.gz
0ABKG01A12,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/6-0ABKG01A12_M570-M770_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/6-0ABKG01A12_M570-M770_R2.fastq.gz
0ABKC92A12,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/5-0ABKC92A12_M569-M769_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/5-0ABKC92A12_M569-M769_R2.fastq.gz
0ABKC23A12,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/4-0ABKC23A12_M568-M768_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/4-0ABKC23A12_M568-M768_R2.fastq.gz
0ABKB83A12,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/3-0ABKB83A12_M567-M767_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/3-0ABKB83A12_M567-M767_R2.fastq.gz
0ABKA74A12,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/2-0ABKA74A12_M566-M766_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/2-0ABKA74A12_M566-M766_R2.fastq.gz
0ABKA07A12,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/1-0ABKA07A12_M565-M765_R1.fastq.gz,/mnt/GS-BACKUP05/FASTQ/2025/R7057/ecdgw/1-0ABKA07A12_M565-M765_R2.fastq.gz
